COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,INF_A,INF_B,INF_ALL,INF_NEGATIVE
MEX,Mexico,2020-07-06,2020,28,SENTINEL,1352.0,1.0,0.0,1.0,1351.0
MEX,Mexico,2020-07-13,2020,29,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-07-13,2020,29,SENTINEL,1349.0,0.0,0.0,,1349.0
MEX,Mexico,2020-07-20,2020,30,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-07-20,2020,30,SENTINEL,1372.0,0.0,0.0,,1372.0
MEX,Mexico,2020-07-27,2020,31,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-07-27,2020,31,SENTINEL,1278.0,0.0,0.0,,1278.0
MEX,Mexico,2020-08-03,2020,32,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-08-03,2020,32,SENTINEL,1271.0,0.0,0.0,,1271.0
MEX,Mexico,2020-08-10,2020,33,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-08-10,2020,33,SENTINEL,1339.0,0.0,0.0,,1339.0
MEX,Mexico,2020-08-17,2020,34,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-08-17,2020,34,SENTINEL,1330.0,0.0,0.0,,1330.0
MEX,Mexico,2020-08-24,2020,35,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-08-24,2020,35,SENTINEL,1359.0,0.0,0.0,,1359.0
MEX,Mexico,2020-08-31,2020,36,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-08-31,2020,36,SENTINEL,1570.0,0.0,0.0,,1570.0
MEX,Mexico,2020-09-07,2020,37,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-09-07,2020,37,SENTINEL,1311.0,2.0,0.0,2.0,1309.0
MEX,Mexico,2020-09-14,2020,38,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-09-14,2020,38,SENTINEL,1228.0,0.0,0.0,,1228.0
MEX,Mexico,2020-09-21,2020,39,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-09-21,2020,39,SENTINEL,1405.0,0.0,0.0,,1405.0
MEX,Mexico,2020-09-28,2020,40,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-09-28,2020,40,SENTINEL,1446.0,1.0,0.0,1.0,1445.0
MEX,Mexico,2020-10-05,2020,41,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-10-05,2020,41,SENTINEL,1393.0,0.0,0.0,,1393.0
MEX,Mexico,2020-10-12,2020,42,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-10-12,2020,42,SENTINEL,1437.0,0.0,0.0,,1437.0
MEX,Mexico,2020-10-19,2020,43,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-10-19,2020,43,SENTINEL,1663.0,0.0,0.0,,1663.0
MEX,Mexico,2020-10-26,2020,44,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-10-26,2020,44,SENTINEL,1483.0,0.0,0.0,,1483.0
MEX,Mexico,2020-11-02,2020,45,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-11-02,2020,45,SENTINEL,1502.0,0.0,0.0,,1502.0
MEX,Mexico,2020-11-09,2020,46,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-11-09,2020,46,SENTINEL,1561.0,0.0,0.0,,1561.0
MEX,Mexico,2020-11-16,2020,47,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-11-16,2020,47,SENTINEL,1607.0,0.0,0.0,,1607.0
MEX,Mexico,2020-11-23,2020,48,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-11-23,2020,48,SENTINEL,1500.0,0.0,0.0,,1500.0
MEX,Mexico,2020-11-30,2020,49,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-11-30,2020,49,SENTINEL,1461.0,0.0,0.0,,1461.0
MEX,Mexico,2020-12-07,2020,50,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-12-07,2020,50,SENTINEL,1434.0,0.0,0.0,,1434.0
MEX,Mexico,2020-12-14,2020,51,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-12-14,2020,51,SENTINEL,1289.0,0.0,0.0,,1289.0
MEX,Mexico,2020-12-21,2020,52,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-12-21,2020,52,SENTINEL,1037.0,1.0,0.0,1.0,1036.0
MEX,Mexico,2020-12-28,2020,53,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2020-12-28,2020,53,SENTINEL,649.0,0.0,0.0,,649.0
MEX,Mexico,2021-01-04,2021,1,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-01-04,2021,1,SENTINEL,1322.0,0.0,0.0,,1322.0
MEX,Mexico,2021-01-11,2021,2,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-01-11,2021,2,SENTINEL,1286.0,1.0,0.0,1.0,1285.0
MEX,Mexico,2021-01-18,2021,3,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-01-18,2021,3,SENTINEL,1330.0,0.0,0.0,,1330.0
MEX,Mexico,2021-01-25,2021,4,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-01-25,2021,4,SENTINEL,1114.0,0.0,0.0,,1114.0
MEX,Mexico,2021-02-01,2021,5,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-02-01,2021,5,SENTINEL,1084.0,0.0,0.0,,1084.0
MEX,Mexico,2021-02-08,2021,6,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-02-08,2021,6,SENTINEL,933.0,1.0,0.0,1.0,932.0
MEX,Mexico,2021-02-15,2021,7,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-02-15,2021,7,SENTINEL,891.0,0.0,0.0,,891.0
MEX,Mexico,2021-02-22,2021,8,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-02-22,2021,8,SENTINEL,837.0,0.0,0.0,,837.0
MEX,Mexico,2021-03-01,2021,9,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-03-01,2021,9,SENTINEL,909.0,0.0,0.0,,909.0
MEX,Mexico,2021-03-08,2021,10,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-03-08,2021,10,SENTINEL,807.0,0.0,0.0,,807.0
MEX,Mexico,2021-03-15,2021,11,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-03-15,2021,11,SENTINEL,888.0,1.0,0.0,1.0,887.0
MEX,Mexico,2021-03-22,2021,12,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-03-22,2021,12,SENTINEL,794.0,0.0,0.0,,794.0
MEX,Mexico,2021-03-29,2021,13,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-03-29,2021,13,SENTINEL,735.0,1.0,1.0,2.0,733.0
MEX,Mexico,2021-04-05,2021,14,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-04-05,2021,14,SENTINEL,908.0,0.0,0.0,,908.0
MEX,Mexico,2021-04-12,2021,15,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-04-12,2021,15,SENTINEL,783.0,0.0,0.0,,783.0
MEX,Mexico,2021-04-19,2021,16,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-04-19,2021,16,SENTINEL,781.0,0.0,0.0,,781.0
MEX,Mexico,2021-04-26,2021,17,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-04-26,2021,17,SENTINEL,746.0,0.0,0.0,,746.0
MEX,Mexico,2021-05-03,2021,18,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-05-03,2021,18,SENTINEL,699.0,0.0,0.0,,699.0
MEX,Mexico,2021-05-10,2021,19,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-05-10,2021,19,SENTINEL,742.0,0.0,0.0,,742.0
MEX,Mexico,2021-05-17,2021,20,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-05-17,2021,20,SENTINEL,724.0,0.0,0.0,,724.0
MEX,Mexico,2021-05-24,2021,21,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-05-24,2021,21,SENTINEL,665.0,0.0,0.0,,665.0
MEX,Mexico,2021-05-31,2021,22,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-05-31,2021,22,SENTINEL,649.0,0.0,0.0,,649.0
MEX,Mexico,2021-06-07,2021,23,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-06-07,2021,23,SENTINEL,653.0,0.0,0.0,,653.0
MEX,Mexico,2021-06-14,2021,24,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-06-14,2021,24,SENTINEL,616.0,0.0,1.0,1.0,615.0
MEX,Mexico,2021-06-21,2021,25,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-06-21,2021,25,SENTINEL,675.0,0.0,0.0,,675.0
MEX,Mexico,2021-06-28,2021,26,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-06-28,2021,26,SENTINEL,671.0,1.0,0.0,1.0,670.0
MEX,Mexico,2021-07-05,2021,27,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-07-05,2021,27,SENTINEL,888.0,0.0,0.0,,888.0
MEX,Mexico,2021-07-12,2021,28,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-07-12,2021,28,SENTINEL,988.0,0.0,0.0,,988.0
MEX,Mexico,2021-07-19,2021,29,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-07-19,2021,29,SENTINEL,1148.0,0.0,0.0,,1148.0
MEX,Mexico,2021-07-26,2021,30,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-07-26,2021,30,SENTINEL,1078.0,0.0,2.0,2.0,1076.0
MEX,Mexico,2021-08-02,2021,31,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-08-02,2021,31,SENTINEL,1082.0,0.0,1.0,1.0,1081.0
MEX,Mexico,2021-08-09,2021,32,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-08-09,2021,32,SENTINEL,1052.0,0.0,0.0,,1052.0
MEX,Mexico,2021-08-16,2021,33,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-08-16,2021,33,SENTINEL,1066.0,0.0,5.0,5.0,1061.0
MEX,Mexico,2021-08-23,2021,34,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-08-23,2021,34,SENTINEL,936.0,0.0,7.0,7.0,929.0
MEX,Mexico,2021-08-30,2021,35,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-08-30,2021,35,SENTINEL,879.0,0.0,2.0,2.0,877.0
MEX,Mexico,2021-09-06,2021,36,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-09-06,2021,36,SENTINEL,807.0,1.0,1.0,2.0,805.0
MEX,Mexico,2021-09-13,2021,37,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-09-13,2021,37,SENTINEL,719.0,1.0,2.0,3.0,716.0
MEX,Mexico,2021-09-20,2021,38,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-09-20,2021,38,SENTINEL,815.0,0.0,1.0,1.0,814.0
MEX,Mexico,2021-09-27,2021,39,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-09-27,2021,39,SENTINEL,766.0,0.0,0.0,,766.0
MEX,Mexico,2021-10-04,2021,40,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-10-04,2021,40,SENTINEL,776.0,3.0,1.0,4.0,772.0
MEX,Mexico,2021-10-11,2021,41,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-10-11,2021,41,SENTINEL,802.0,2.0,2.0,4.0,798.0
MEX,Mexico,2021-10-18,2021,42,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-10-18,2021,42,SENTINEL,810.0,10.0,2.0,12.0,798.0
MEX,Mexico,2021-10-25,2021,43,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-10-25,2021,43,SENTINEL,698.0,5.0,5.0,10.0,688.0
MEX,Mexico,2021-11-01,2021,44,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-11-01,2021,44,SENTINEL,744.0,11.0,3.0,14.0,730.0
MEX,Mexico,2021-11-08,2021,45,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-11-08,2021,45,SENTINEL,694.0,15.0,4.0,19.0,675.0
MEX,Mexico,2021-11-15,2021,46,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-11-15,2021,46,SENTINEL,714.0,54.0,8.0,62.0,652.0
MEX,Mexico,2021-11-22,2021,47,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-11-22,2021,47,SENTINEL,667.0,82.0,8.0,90.0,577.0
MEX,Mexico,2021-11-29,2021,48,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-11-29,2021,48,SENTINEL,778.0,150.0,4.0,154.0,624.0
MEX,Mexico,2021-12-06,2021,49,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-12-06,2021,49,SENTINEL,737.0,157.0,5.0,162.0,575.0
MEX,Mexico,2021-12-13,2021,50,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-12-13,2021,50,SENTINEL,709.0,219.0,1.0,220.0,489.0
MEX,Mexico,2021-12-20,2021,51,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-12-20,2021,51,SENTINEL,587.0,157.0,0.0,157.0,430.0
MEX,Mexico,2021-12-27,2021,52,NONSENTINEL,0.0,,,,0.0
MEX,Mexico,2021-12-27,2021,52,SENTINEL,97.0,22.0,0.0,22.0,75.0
MEX,Mexico,2022-01-03,2022,1,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-01-03,2022,1,SENTINEL,1769.0,539.0,2.0,541.0,1228.0
MEX,Mexico,2022-01-10,2022,2,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-01-10,2022,2,SENTINEL,1310.0,258.0,5.0,263.0,1047.0
MEX,Mexico,2022-01-17,2022,3,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-01-17,2022,3,SENTINEL,866.0,134.0,0.0,134.0,732.0
MEX,Mexico,2022-01-24,2022,4,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-01-24,2022,4,SENTINEL,692.0,68.0,0.0,68.0,624.0
MEX,Mexico,2022-01-31,2022,5,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-01-31,2022,5,SENTINEL,580.0,49.0,0.0,49.0,531.0
MEX,Mexico,2022-02-07,2022,6,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-02-07,2022,6,SENTINEL,491.0,45.0,0.0,45.0,446.0
MEX,Mexico,2022-02-14,2022,7,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-02-14,2022,7,SENTINEL,486.0,34.0,0.0,34.0,452.0
MEX,Mexico,2022-02-21,2022,8,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-02-21,2022,8,SENTINEL,456.0,29.0,0.0,29.0,427.0
MEX,Mexico,2022-02-28,2022,9,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-02-28,2022,9,SENTINEL,450.0,33.0,0.0,33.0,417.0
MEX,Mexico,2022-03-07,2022,10,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-03-07,2022,10,SENTINEL,425.0,47.0,0.0,47.0,378.0
MEX,Mexico,2022-03-14,2022,11,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-03-14,2022,11,SENTINEL,375.0,30.0,0.0,30.0,345.0
MEX,Mexico,2022-03-21,2022,12,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-03-21,2022,12,SENTINEL,400.0,47.0,0.0,47.0,353.0
MEX,Mexico,2022-03-28,2022,13,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-03-28,2022,13,SENTINEL,383.0,49.0,0.0,49.0,334.0
MEX,Mexico,2022-04-04,2022,14,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-04-04,2022,14,SENTINEL,320.0,28.0,0.0,28.0,292.0
MEX,Mexico,2022-04-11,2022,15,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-04-11,2022,15,SENTINEL,249.0,34.0,1.0,35.0,214.0
MEX,Mexico,2022-04-18,2022,16,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-04-18,2022,16,SENTINEL,296.0,28.0,0.0,28.0,268.0
MEX,Mexico,2022-04-25,2022,17,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-04-25,2022,17,SENTINEL,270.0,27.0,0.0,27.0,243.0
MEX,Mexico,2022-05-02,2022,18,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-05-02,2022,18,SENTINEL,260.0,49.0,0.0,49.0,211.0
MEX,Mexico,2022-05-09,2022,19,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-05-09,2022,19,SENTINEL,300.0,58.0,0.0,58.0,242.0
MEX,Mexico,2022-05-16,2022,20,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-05-16,2022,20,SENTINEL,331.0,70.0,0.0,70.0,261.0
MEX,Mexico,2022-05-23,2022,21,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-05-23,2022,21,SENTINEL,317.0,76.0,0.0,76.0,241.0
MEX,Mexico,2022-05-30,2022,22,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-05-30,2022,22,SENTINEL,377.0,99.0,0.0,99.0,278.0
MEX,Mexico,2022-06-06,2022,23,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-06-06,2022,23,SENTINEL,389.0,86.0,0.0,86.0,303.0
MEX,Mexico,2022-06-13,2022,24,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-06-13,2022,24,SENTINEL,383.0,58.0,2.0,60.0,323.0
MEX,Mexico,2022-06-20,2022,25,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-06-20,2022,25,SENTINEL,471.0,75.0,0.0,75.0,396.0
MEX,Mexico,2022-06-27,2022,26,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-06-27,2022,26,SENTINEL,464.0,55.0,0.0,55.0,409.0
MEX,Mexico,2022-07-04,2022,27,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-07-04,2022,27,SENTINEL,451.0,41.0,0.0,41.0,410.0
MEX,Mexico,2022-07-11,2022,28,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-07-11,2022,28,SENTINEL,465.0,55.0,0.0,55.0,410.0
MEX,Mexico,2022-07-18,2022,29,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-07-18,2022,29,SENTINEL,415.0,32.0,0.0,32.0,383.0
MEX,Mexico,2022-07-25,2022,30,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-07-25,2022,30,SENTINEL,344.0,28.0,0.0,28.0,316.0
MEX,Mexico,2022-08-01,2022,31,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-08-01,2022,31,SENTINEL,344.0,62.0,0.0,62.0,282.0
MEX,Mexico,2022-08-08,2022,32,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-08-08,2022,32,SENTINEL,315.0,58.0,0.0,58.0,257.0
MEX,Mexico,2022-08-15,2022,33,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-08-15,2022,33,SENTINEL,342.0,98.0,0.0,98.0,244.0
MEX,Mexico,2022-08-22,2022,34,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-08-22,2022,34,SENTINEL,314.0,81.0,0.0,81.0,233.0
MEX,Mexico,2022-08-29,2022,35,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-08-29,2022,35,SENTINEL,357.0,107.0,0.0,107.0,250.0
MEX,Mexico,2022-09-05,2022,36,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-09-05,2022,36,SENTINEL,398.0,119.0,0.0,119.0,279.0
MEX,Mexico,2022-09-12,2022,37,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-09-12,2022,37,SENTINEL,352.0,95.0,0.0,95.0,257.0
MEX,Mexico,2022-09-19,2022,38,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-09-19,2022,38,SENTINEL,456.0,112.0,0.0,112.0,344.0
MEX,Mexico,2022-09-26,2022,39,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-09-26,2022,39,SENTINEL,473.0,163.0,0.0,163.0,310.0
MEX,Mexico,2022-10-03,2022,40,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-10-03,2022,40,SENTINEL,553.0,198.0,0.0,198.0,355.0
MEX,Mexico,2022-10-10,2022,41,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-10-10,2022,41,SENTINEL,534.0,198.0,1.0,199.0,335.0
MEX,Mexico,2022-10-17,2022,42,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-10-17,2022,42,SENTINEL,548.0,216.0,0.0,216.0,332.0
MEX,Mexico,2022-10-24,2022,43,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-10-24,2022,43,SENTINEL,582.0,238.0,1.0,239.0,343.0
MEX,Mexico,2022-10-31,2022,44,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-10-31,2022,44,SENTINEL,852.0,453.0,0.0,453.0,399.0
MEX,Mexico,2022-11-07,2022,45,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-11-07,2022,45,SENTINEL,1152.0,705.0,1.0,706.0,446.0
MEX,Mexico,2022-11-14,2022,46,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-11-14,2022,46,SENTINEL,1228.0,821.0,1.0,822.0,406.0
MEX,Mexico,2022-11-21,2022,47,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-11-21,2022,47,SENTINEL,1438.0,986.0,5.0,991.0,447.0
MEX,Mexico,2022-11-28,2022,48,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-11-28,2022,48,SENTINEL,1465.0,1018.0,4.0,1022.0,443.0
MEX,Mexico,2022-12-05,2022,49,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-12-05,2022,49,SENTINEL,1357.0,943.0,12.0,955.0,402.0
MEX,Mexico,2022-12-12,2022,50,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-12-12,2022,50,SENTINEL,1207.0,827.0,9.0,836.0,371.0
MEX,Mexico,2022-12-19,2022,51,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-12-19,2022,51,SENTINEL,767.0,460.0,7.0,467.0,300.0
MEX,Mexico,2022-12-26,2022,52,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2022-12-26,2022,52,SENTINEL,85.0,43.0,1.0,44.0,41.0
MEX,Mexico,2023-01-02,2023,1,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-01-02,2023,1,SENTINEL,776.0,304.0,16.0,320.0,456.0
MEX,Mexico,2023-01-09,2023,2,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-01-09,2023,2,SENTINEL,620.0,195.0,23.0,218.0,402.0
MEX,Mexico,2023-01-16,2023,3,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-01-16,2023,3,SENTINEL,530.0,106.0,25.0,131.0,399.0
MEX,Mexico,2023-01-23,2023,4,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-01-23,2023,4,SENTINEL,494.0,84.0,27.0,111.0,383.0
MEX,Mexico,2023-01-30,2023,5,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-01-30,2023,5,SENTINEL,377.0,46.0,16.0,62.0,315.0
MEX,Mexico,2023-02-06,2023,6,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-02-06,2023,6,SENTINEL,387.0,39.0,15.0,54.0,333.0
MEX,Mexico,2023-02-13,2023,7,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-02-13,2023,7,SENTINEL,370.0,27.0,19.0,46.0,324.0
MEX,Mexico,2023-02-20,2023,8,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-02-20,2023,8,SENTINEL,372.0,9.0,40.0,49.0,323.0
MEX,Mexico,2023-02-27,2023,9,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-02-27,2023,9,SENTINEL,368.0,19.0,41.0,60.0,308.0
MEX,Mexico,2023-03-06,2023,10,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-03-06,2023,10,SENTINEL,379.0,15.0,41.0,56.0,323.0
MEX,Mexico,2023-03-13,2023,11,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-03-13,2023,11,SENTINEL,325.0,10.0,45.0,55.0,270.0
MEX,Mexico,2023-03-20,2023,12,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-03-20,2023,12,SENTINEL,366.0,10.0,77.0,87.0,279.0
MEX,Mexico,2023-03-27,2023,13,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-03-27,2023,13,SENTINEL,322.0,14.0,61.0,75.0,247.0
MEX,Mexico,2023-04-03,2023,14,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-04-03,2023,14,SENTINEL,242.0,4.0,42.0,46.0,196.0
MEX,Mexico,2023-04-10,2023,15,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-04-10,2023,15,SENTINEL,296.0,5.0,74.0,79.0,217.0
MEX,Mexico,2023-04-17,2023,16,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-04-17,2023,16,SENTINEL,274.0,5.0,69.0,74.0,200.0
MEX,Mexico,2023-04-24,2023,17,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-04-24,2023,17,SENTINEL,262.0,16.0,80.0,96.0,166.0
MEX,Mexico,2023-05-01,2023,18,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-05-01,2023,18,SENTINEL,328.0,14.0,100.0,114.0,214.0
MEX,Mexico,2023-05-08,2023,19,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-05-08,2023,19,SENTINEL,320.0,11.0,103.0,114.0,206.0
MEX,Mexico,2023-05-15,2023,20,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-05-15,2023,20,SENTINEL,339.0,11.0,128.0,139.0,200.0
MEX,Mexico,2023-05-22,2023,21,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-05-22,2023,21,SENTINEL,296.0,10.0,89.0,99.0,197.0
MEX,Mexico,2023-05-29,2023,22,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-05-29,2023,22,SENTINEL,277.0,9.0,71.0,80.0,197.0
